"x"
-62.22029321
4.779706791
236.7797068
297.7797068
120.7797068
-44.22029321
-92.22029321
-86.22029321
-169.2202932
-44.22029321
22.77970679
35.77970679
-62.22029321
-80.22029321
44.77970679
102.7797068
-1.220293209
-162.2202932
-95.22029321
-101.2202932
-178.2202932
-98.22029321
16.77970679
-19.22029321
-74.22029321
74.77970679
138.7797068
178.7797068
-37.22029321
-47.22029321
-47.22029321
-165.2202932
-193.2202932
-153.2202932
-62.22029321
-92.22029321
-245.2202932
-83.22029321
71.77970679
254.7797068
74.77970679
-208.2202932
-211.2202932
-68.22029321
-28.22029321
-120.2202932
-13.22029321
-41.22029321
-7.220293209
126.7797068
90.77970679
294.7797068
132.7797068
-80.22029321
-44.22029321
-294.2202932
-50.22029321
-16.22029321
-89.22029321
-62.22029321
-150.2202932
-83.22029321
62.77970679
266.7797068
26.77970679
1.779706791
-92.22029321
-117.2202932
-95.22029321
-92.22029321
-56.22029321
13.77970679
-25.22029321
-62.22029321
114.7797068
157.7797068
169.7797068
26.77970679
7.779706791
-71.22029321
-13.22029321
-50.22029321
16.77970679
59.77970679
38.77970679
68.77970679
285.7797068
245.7797068
86.77970679
-7.220293209
-105.2202932
-120.2202932
-89.22029321
-111.2202932
-53.22029321
-98.22029321
-123.2202932
-25.22029321
141.7797068
202.7797068
132.7797068
-44.22029321
-181.2202932
-50.22029321
65.77970679
-120.2202932
-4.220293209
4.779706791
-25.22029321
41.77970679
144.7797068
181.7797068
80.77970679
-31.22029321
-50.22029321
-56.22029321
-211.2202932
-117.2202932
-34.22029321
-101.2202932
-138.2202932
-77.22029321
269.7797068
269.7797068
29.77970679
-86.22029321
-147.2202932
-196.2202932
-147.2202932
-141.2202932
74.77970679
1.779706791
-153.2202932
-68.22029321
245.7797068
236.7797068
102.7797068
-41.22029321
-108.2202932
-95.22029321
-153.2202932
-41.22029321
-159.2202932
-114.2202932
-105.2202932
-105.2202932
166.7797068
135.7797068
108.7797068
-7.220293209
4.779706791
-105.2202932
-59.22029321
-92.22029321
41.77970679
65.77970679
10.77970679
-16.22029321
90.77970679
138.7797068
71.77970679
32.77970679
-89.22029321
-114.2202932
-141.2202932
-31.22029321
-22.22029321
160.7797068
-120.2202932
4.779706791
282.7797068
120.7797068
44.77970679
-25.22029321
-19.22029321
-16.22029321
-205.2202932
-74.22029321
-95.22029321
-16.22029321
-86.22029321
26.77970679
233.7797068
205.7797068
-13.22029321
-108.2202932
-89.22029321
-1.220293209
-71.22029321
-98.22029321
-28.22029321
-1.220293209
-89.22029321
29.77970679
254.7797068
355.7797068
147.7797068
-16.22029321
-47.22029321
-111.2202932
-80.22029321
-13.22029321
-50.22029321
-1.220293209
-86.22029321
-37.22029321
65.77970679
242.7797068
56.77970679
29.77970679
-114.2202932
-205.2202932
-111.2202932
-86.22029321
-71.22029321
-59.22029321
-95.22029321
10.77970679
163.7797068
251.7797068
230.7797068
111.7797068
19.77970679
-7.220293209
-68.22029321
4.779706791
147.7797068
74.77970679
-37.22029321
41.77970679
172.7797068
239.7797068
193.7797068
13.77970679
65.77970679
129.7797068
56.77970679
19.77970679
-19.22029321
-44.22029321
-19.22029321
35.77970679
202.7797068
349.7797068
126.7797068
-47.22029321
-89.22029321
-47.22029321
-89.22029321
-89.22029321
-7.220293209
68.77970679
56.77970679
96.77970679
227.7797068
282.7797068
102.7797068
-22.22029321
-105.2202932
-1.220293209
-41.22029321
1.779706791
99.77970679
102.7797068
41.77970679
35.77970679
172.7797068
263.7797068
120.7797068
29.77970679
-135.2202932
-236.2202932
-108.2202932
-13.22029321
1.779706791
108.7797068
-44.22029321
53.77970679
90.77970679
151.7797068
19.77970679
13.77970679
-153.2202932
-178.2202932
-101.2202932
-153.2202932
38.77970679
35.77970679
-83.22029321
26.77970679
65.77970679
111.7797068
144.7797068
-7.220293209
-196.2202932
-10.22029321
-31.22029321
-77.22029321
-59.22029321
-34.22029321
-34.22029321
-28.22029321
175.7797068
242.7797068
211.7797068
-50.22029321
-199.2202932
-92.22029321
-144.2202932
-92.22029321
-68.22029321
59.77970679
-1.220293209
-25.22029321
147.7797068
99.77970679
41.77970679
7.779706791
29.77970679
-4.220293209
-80.22029321
-53.22029321
10.77970679
-22.22029321
-101.2202932
-114.2202932
53.77970679
35.77970679
10.77970679
-16.22029321
-117.2202932
-111.2202932
-114.2202932
-120.2202932
-22.22029321
-141.2202932
-65.22029321
4.779706791
90.77970679
93.77970679
147.7797068
-86.22029321
-187.2202932
-138.2202932
-25.22029321
-47.22029321
-25.22029321
29.77970679
-37.22029321
-16.22029321
117.7797068
248.7797068
187.7797068
83.77970679
126.7797068
65.77970679
68.77970679
7.779706791
-44.22029321
102.7797068
56.77970679
-4.220293209
166.7797068
251.7797068
123.7797068
-28.22029321
77.77970679
-108.2202932
-71.22029321
4.779706791
-80.22029321
-16.22029321
-114.2202932
-37.22029321
199.7797068
254.7797068
239.7797068
68.77970679
-53.22029321
-114.2202932
-41.22029321
-83.22029321
53.77970679
-56.22029321
-7.220293209
151.7797068
279.7797068
361.7797068
117.7797068
-47.22029321
-41.22029321
-22.22029321
-56.22029321
47.77970679
86.77970679
105.7797068
-37.22029321
-19.22029321
138.7797068
147.7797068
151.7797068
154.7797068
44.77970679
83.77970679
126.7797068
-22.22029321
47.77970679
-62.22029321
-13.22029321
-7.220293209
47.77970679
175.7797068
126.7797068
-74.22029321
-34.22029321
-31.22029321
-65.22029321
-4.220293209
-10.22029321
44.77970679
-59.22029321
-41.22029321
141.7797068
242.7797068
62.77970679
35.77970679
5.779706791
-64.22029321
35.77970679
-54.22029321
-44.22029321
-104.2202932
-64.22029321
45.77970679
195.7797068
165.7797068
5.779706791
-44.22029321
-154.2202932
-84.22029321
25.77970679
-14.22029321
-44.22029321
-4.220293209
-24.22029321
45.77970679
135.7797068
135.7797068
115.7797068
15.77970679
80.77970679
-59.22029321
-4.220293209
16.77970679
90.77970679
181.7797068
68.77970679
62.77970679
291.7797068
303.7797068
193.7797068
-22.22029321
7.779706791
38.77970679
-83.22029321
44.77970679
123.7797068
166.7797068
-34.22029321
19.77970679
233.7797068
309.7797068
181.7797068
35.77970679
178.7797068
132.7797068
-59.22029321
4.779706791
19.77970679
35.77970679
-56.22029321
29.77970679
96.77970679
248.7797068
181.7797068
47.77970679
-77.22029321
26.77970679
-53.22029321
-53.22029321
99.77970679
-31.22029321
-117.2202932
29.77970679
175.7797068
349.7797068
215.7797068
297.7797068
287.7797068
267.1130398
108.7797068
117.7797068
126.7797068
102.7797068
62.77970679
321.7797068
440.7797068
373.7797068
151.7797068
105.7797068
0.779706791
-94.22029321
-56.22029321
-52.22029321
-7.220293209
23.77970679
-58.22029321
42.77970679
138.7797068
326.7797068
207.7797068
79.77970679
-4.220293209
33.77970679
18.77970679
119.7797068
71.77970679
170.7797068
96.77970679
187.7797068
236.7797068
217.7797068
86.77970679
70.77970679
58.77970679
214.7797068
80.77970679
60.77970679
120.7797068
-8.220293209
-38.22029321
93.77970679
133.7797068
193.7797068
88.77970679
85.77970679
44.77970679
153.7797068
44.77970679
36.77970679
131.7797068
89.77970679
17.77970679
128.7797068
339.7797068
329.7797068
184.7797068
110.7797068
28.77970679
-38.22029321
13.77970679
23.77970679
42.77970679
23.77970679
102.7797068
152.7797068
293.7797068
330.7797068
196.7797068
196.7797068
